freq_rebal_jours,pnl
1,-0.768211245260261
1,12.363256575653281
1,10.882020662624129
1,6.73769413900439
1,-3.640614019360143
1,3.442552175045492
1,-0.6473704413859309
1,-0.773527611275739
1,-0.500918067851714
1,11.653444736398399
1,-9.170507340305477
1,1.023079522882334
1,15.475528820203166
1,-0.3210025949291122
1,6.489801041372431
1,-0.5170533300721445
1,-0.6529640562855832
1,6.562305418200893
1,13.197018515515026
1,15.988042972493062
1,-8.27658943845205
1,-1.1871440843658405
1,-0.4412972468091425
1,-1.7283662068083743
1,-0.03422025016223529
1,0.12039668533161318
1,-1.0015484032616513
1,-2.949106127203507
1,13.681140071636165
1,-0.659723346809713
1,-2.5587170796195693
1,-1.0285780427551288
1,8.983646225155269
1,-1.7159435147227668
1,17.839562526936746
1,-0.800433716215224
1,-0.5303525340849262
1,-1.106411759792664
1,-5.339431834039459
1,0.15929315685178835
1,16.354671914811476
1,14.667545118164355
1,-6.908810634814742
1,10.035463805361495
1,-0.9520675806868866
1,-8.114856393838238
1,-1.2966575274807326
1,-1.261455584392678
1,-2.106771027368069
1,-0.9900270609660851
1,0.08985428133755136
1,-5.794918672976607
1,-2.934497009570464
1,-1.2762949476026222
1,-0.38827645404151667
1,-0.08626024888445727
1,-5.956837664509052
1,-0.950939246764051
1,-0.49378426159441346
1,-0.20752920161993416
1,-6.4521008942798375
1,-3.128539933129332
1,-0.15312282363503016
1,-0.524752633108875
1,13.725607975332707
1,-2.0316879523135754
1,-0.3282180915828121
1,-1.6647085306270668
1,-0.10675922242391778
1,-0.7267892948970314
1,-0.3086115135072163
1,-1.0424457233539073
1,-4.2288840173159485
1,-16.89540013245596
1,-3.074389125842714
1,8.900745403189845
1,-1.372207253712432
1,-1.1926912692322276
1,12.845248974125042
1,-1.8380753837708426
1,26.110117321743957
1,6.1529355180324785
1,-0.5797535231356932
1,-0.7133643499158069
1,5.255699291217844
1,-0.5680197484669094
1,6.028264996432824
1,-4.417005905792138
1,-1.6486479844516282
1,0.6354144828364952
1,12.302045029621084
1,-0.6681033168346175
1,-4.942899007978994
1,-0.40969960127266347
